"lesson_id","lesson_title","disciplina"
"2ONhiBz1hH5XfztRCGRcSF","Cálculo de volume de prismas retangulares","Matemática"
"6v9jLl3E3zq9UwXWkxqR5Z","How to answer suggestions? (Como responder a sugestões?)","Inglês"
"3l2NRNjSVXaKPSgu0pCCds","Mas ou ""mais""","Português"
"6FblZcpuUw4b1aOgHGS8CA","Getúlio Vargas e a Consolidação das Leis do Trabalho","História"
"1Z5FKy0dzPFPzuUagCv9MD","Migrações atuais no Brasil","Geografia"
"5SoZAMbtYQbqIZh9Cb6Xk5","Preposições","Português"
"2PoDdBD0yYew4JnZV1GjRm","Flexão de número dos substantivos","Português"
"KtYSrFcFv4JKtvxrI9two","A Lua e suas fases","Ciências"
"2ZA0PtCT2Qlv3Tcv2QBK2k","Distribuição demográfica no Brasil","Geografia"
"22g5PMQdDT5KggJupQ75fR","Estudo de gráficos: barra, linha e colunas","Matemática"
"53UXpOndPolHnmir6wBm9N","A carta do cacique Seattle","História"
"2M9hcFhVkr0gYv2ZSiZYBx","Problemas associados à área de figuras geométricas","Matemática"
"2PZpKK4qINE2WwA7t9iRWG","Cotas raciais: reparação histórica ou privilégio?","História"
"6WJNY2HlsFPlWUivBhQ88X","Volume de cones","Matemática"
"3s6hWB6zMyZNjD5yZ3tvnr","O que são minorias?","Geografia"
"33CfoUq1yMUB3Aq7sy7cx6","Doenças sexualmente transmissíveis","Ciências"
"18ugXUAErgE6WKOO7r79v3","Xenofobia","Geografia"
"1FzE0ExMVLxqBZy6KxliXu","Diferenças entre o tempo e o clima","Ciências"
"1S0sXjyFEDJ8eWvss33asC","Medidas de tendência central","Matemática"
"3l6lHVo4AIxmSBYnVK5Hrx","Previsão do tempo","Ciências"
"1fma1WN6kHer8LXbd0wYbo","Identificando informações implícitas","Inglês"
"3e8gwmNC90efHo1bgYDrO1","Eclipses","Ciências"
"6lbdKPo8K6FA8OdLirTssI","Roteiro de cinema","Arte"
"TKhxFbuoVEc4I0Cq4o3C0","Flexão de grau dos substantivos","Português"
"LMqMP7zUj1x69g2wN4tHK","Medidas de volume e capacidade","Matemática"
"5INi1nWfzFAZTNKExq8Nox","Expectativa de vida","Geografia"
"5ynmhX76MamPj8EsVQU3GS","How to give suggestions? (Como dar sugestões?)","Inglês"
"1i3HrzDWo718BYYJDL9RE6","Pintura rupestre","Arte"
"7llGvXdSSdMV0vrgvLvJB8","Semiótica em vídeo","Arte"
"795TfTPtgW9mDWtOrD4zw5","Equação do primeiro grau","Matemática"
"59U58P8Hs4uVTqXH5BeK8c","Estudo de gráficos: barra, linha e colunas (parte 2)","Matemática"
"4fOxLrA4hzd9HzXjVVtq3j","Position yourself on any subject (Posicione-se sobre qualquer assunto)","Inglês"
"69lpJ8om2jITAVxUgfD99n","Políticas indigenistas após a Proclamação da República","História"
"4uzmkZrVV6GhsuwdRsCv2f","Relative Clauses","Inglês"
"1umFnM7yvuArTTXS8No7SQ","O sistema de cotas raciais","História"
"6z8Y1EUPJ2BG5aRFKi7KF","Desenho de observação - Releitura","Arte"
"6OlLyD7qhWFMK1kwiFfKsK","O lápis e eu: entendendo o processo produtivo","Geografia"
"2TRpniK2EWHJeWE0boFIlm","Radiações eletromagnéticas","Ciências"
"7ojaENIPJt9mMa17y7NQQ6","Ásia e sua regionalização","Geografia"
"6273HJYkYn7KEa8SjF6dBx","Superlativo em inglês","Inglês"
"68KPricIztdiqtMjCCbCyp","Tipos de energia","Ciências"
"6FbYarMABJLfIxOHVfiFnp","Trabalho e resistência feminina na Primeira República","História"
"2LNOIerDJIkPjWJ7pHckK3","Escultura egípcia","Arte"
"TLn9Mi2etIpyn3S8RZylP","O dadaísmo","Arte"
"tKMgjkhWbpAsn8bawwsmr","Revoluções inglesas: entendendo o papel do rei","História"
"5AbV0PJv3DR78TCWPqBu5X","Entendendo a Inglaterra do século XVII","História"
"4gt3VxdtW0OSbKOymN1kDA","Tempos verbais no passado: Simple Past and Present Perfect","Inglês"
"5dpZo07gw3BGRaau56jsR8","Overview: 4 Past Tenses (Visão Geral: 4 Tempos Verbais do Passado)","Inglês"
"2pAyZcEmOOypICs7jHlvoF","Fontes de energia renovável","Ciências"
"47DKPFsL0vvqkkE5hrhIzk","Povo Catalão","Geografia"
"2LhCv2agkIhAVQV4wQPeZB","Economia Circular: uma forma mais sustentável de produzir","Geografia"
"5tp2KhAfZYjl3vcPm3i8JI","História das palavras: o iluminismo e seus conceitos","História"
"QDmBxzE299Oic0twilTuU","Revolução nas ideias: Iluminismo e enciclopédias","História"
"76xPjOyRPakLQXvBJr1D3g","Aglutinação","Português"
"3igkUQ2ciAXswu6GDf2NA0","Tipos de orações coordenadas","Português"
"3emhr16jWW97a2jz0G19r4","Teorema de Pitágoras","Matemática"
"5RgRHBYCcUihlxLqsx2Yxj","Relações métricas no triângulo retângulo","Matemática"
"7z9RwwotRTJfiiikW88BtD","Figuras de linguagem","Português"
"WHPYaXP3ochTMM0jVNyI0","Texto didático","Português"
"6w3vI1C58P0q2hDWMxU3rM","Como usar a notação científica","Matemática"
"4Pigu0p4Qe4vnWrT6NDmv9","Sufixos para criar adjetivos","Inglês"
"AxJCsNV98WD3m65BmHWuV","Primeira lei de Mendel","Ciências"
"7Kpi5Z2ib74pptqoJWPyBW","Revoluções Industriais","Geografia"
"18TEqVraE1OTvxDN8w2l0b","Conceitos de Estado, país e nação","Geografia"
"1GAzYFot65Fk6W9SYmlNGj","Superlativo","Inglês"
"4ZRkhkdRYYyJLvuCIOj25q","Usina de Itaipu","Ciências"
"3Iso1jgy8SbAnOUcuBvLL7","Colocação Pronomial","Português"
"Hy5NvqDfhv0BOeyjORhOF","Globalização e os blocos econômicos
Novo: Globalização","Geografia"
"4wseEftBRpZOzBZT7W6y5M","Fontes de energia não renovável","Ciências"
"2Km7ACRVjyP8V3pk6ZizgQ","Introdução a sistema de equações do primeiro grau","Matemática"
"2urBmrQztFah9kPth1BoCN","Forma Comparativa - Superioridade e Inferioridade","Inglês"
"5jYtuIkHPlw0Oz3658h6Ds","Overview: 4 Present Tenses (Visão Geral: 4 Tempos Verbais do Presente)","Inglês"
"2skRUjz7hEFSz8piJjuUmu","Danças Folclóricas","Arte"
"61SSggS2gNqE948SLO0rAa","O Mundo Bipolar e a Guerra Fria","Geografia"
"1YSubJUYAiDPtLrGwwKm1x","Oração sem sujeito","Português"
"2WxMBQGdDBnga2lIhU7eKu","Cartum","Português"
"4uwvkQBzxe7oauz8yHUTKZ","Conjuntos dos números irracionais","Matemática"
"4M2xZfxNoO4YscPchjOc4u","Justaposição","Português"
"2Fxjnc4icS2vpOh8ukV48N","Vestuário como forma de expressão","Arte"
"4UHEoew3fahvflerra3xES","Conhecendo as unidades de conservação","Ciências"
"2F5A4KLO4EzrviChz6gAkE","Artigo de opinião","Português"
"5LIL6G3W2gDHJQ5cZqnNo2","Espinhas na adolescência","Ciências"
"6R7rMtd2dLCUS2QXClYAVe","Substantivos contáveis e incontáveis","Inglês"
"6sJvcOCFHlf93XVy8heEmi","Interrogative pronouns: a 5W2H Technique approach (Pronomes interrogativos)","Inglês"
"7MwxMxN6ecsLnIrN34coQB","Aumentos e descontos percentuais sucessivos","Matemática"
"1KstOa1xhsnY7IPwr8eFVX","Forma Comparativa - Igualdade","Inglês"
"6MTCXJ4YEvAgv6oM6Qiqji","Superlativo ou Comparativo?","Inglês"
"bFJ1sdXf3XVOoK1A6K0l3","Texto Informativo","Português"
"33qs4VqhzQum1Gxbm2ICbX","A importância da merenda escolar","Geografia"
"7FDiG2T6e45okHcTXX1ePM","A escultura romana","Arte"
"2NKNlKO0G5f2TKaAFKS6co","Adolescência","Ciências"
"usnKfiZ7TFjWqL2ot8uyg","Sequências recursivas e não-recursivas","Matemática"
"2AHfWH1i6QKVlp5FTNIK2u","Usos de Some / Any","Inglês"
"7Mx77fGBKFybpYurbA930N","A arte bizantina","Arte"
"359AF6qyLGwbr6JuiNQXKo","Astronomia","Ciências"
"Jcc66oIfb1MhLqfm3Bs8k","Internet Abbreviations (Abreviações usadas na Internet)","Inglês"
"5mUtXWA0gut8mScVzs2MJ","Problemas envolvendo sistema de equação do primeiro grau","Matemática"
"6YfCUYmuXrcg5kEEzJGhB5","Ilustração de histórias em Quadrinhos","Arte"
"7gOuGKzejVSlT2wViVYtYR","Existe fome no Nordeste?","Geografia"
"4rk5rKGVbb7StPz3JtItGm","O MST e a participação política campesina no Brasil","História"
"2nEyImJ7HmyvDcA6yVmkYn","Regra de três composta","Matemática"
"1VsPn8gtk9qYD3dkgnAxX6","As insatisfações dos três Estados: início da Revolução francesa","História"
"2AVoAxq3byd0P97gJoXjWo","O conto psicológico","Português"
"1hIROEu0FvcvbpbbTFWdAL","Conjunções subordinativas","Português"
"2rG75kiKsgJhVDHcqIwaPd","Qual é o Plano da ONU para acabar com a fome?","Geografia"
"5JALVoA6A7pXAMAk8AnySE","Blocos econômicos","Geografia"
"ti7rkCZoYp2NPJrynixk3","Construção de polígonos através de bissetriz e mediatriz","Matemática"
"4uOXCpDfdIKmHpOTPkt1U3","A perspectiva no renascimento","Arte"
"1jhXJFf6gmew5uJRxZO6Cr","Mediatriz de um segmento de reta","Matemática"
"3hWjNA8sj0pc5gXeBwnV8p","Bissetriz de um ângulo","Matemática"
"3uGCfwo2AsH6U5gQExezL5","Transformações geométricas: translação","Matemática"
"3L58I6hlpHriC2LPwm5KMs","Futuro com be going to (interrogativa)","Inglês"
"7b2nt6xIS0z7XgY2dWd5tv","Sobrevivência humana fora da Terra","Ciências"
"3xD6lMYnOjWjYZXEbQMP4D","Uses of HAVE TO and MODAL VERBS (should, must, may, might)","Inglês"
"3Wi6FClO89dubRcW9CvZt5","Gráficos e tabelas: interpretação de texto","Matemática"
"1aMMLJ6Soj3fSoDuS2ePi0","Usos de Many / Much","Inglês"
"4xFXgzRMY6fkHLYIKq3w4k","Curiosidades sobre a ovulação","Ciências"
"3qTFcxPzBO1QMZMEfcEktp","O que são domínios morfoclimáticos?","Geografia"
"5O0IsiCsRlU9mSSSMhNYr5","Curiosidades sobre a menstruação","Ciências"
"3hXGMh0Oc5FUkPXLUlqXWt","M. C. Escher – Artista Gráfico","Arte"
"21dwJOeX1uWYxcMm8rLZ6S","A Inconfidência Mineira e as ideias liberais","História"
"JkZzTAcPD2ejcpFxppmQQ","Usando o WISH","Inglês"
"1gB6fDeytFOBle1kb7JftE","Direitos humanos e combate à homofobia","História"
"4Kbj5FZH2dVnyzGXWYxdM0","Jogo de STOP","Inglês"
"6iIUehOV4k4X1VnfbC4csB","Tik Tok e a geopolítica atual","Geografia"
"3GZF7HtCLZWwBSShEj5Bgs","Sexo seguro","Ciências"
"4wYDCB63C4o5Xmrwo5IIGg","Educação e emprego no Brasil","Geografia"
"6NaUssiy3eiZuU2AikHWY7","Cortina de Ferro","Geografia"
"5ejMjLzDhQr6u07o8Cgq6R","Imperialismo europeu e neocolonialismo","História"
"mke1c9CjzANXydUCnpL4L","Transformações geométricas: rotação","Matemática"
"1YxPoxsfWuSOxYODFHiJNn","Características do aposto","Português"
"1DniSlD9h3tZ3BGJAu7EJO","Autorretrato - Selfie","Arte"
"5s2s1ssbcPAIEikv9UToAc","Transformações geométricas: reflexão","Matemática"
"4tLHOpMf4TNmgRkfYtQ70y","Resenha de filme","Português"
"13qXMdClOpbEy8psPyvCHs","Paráfrase","Inglês"
"4KPtNwRtBXT9samc5Qg3ad","Operações com fatoriais","Matemática"
"6jh37O03ujEMwdxpZMqU0v","As consequências do imperialismo europeu na África","História"
"5Clw5QbZMfGR8lSK5mz7bp","Ocidente e Oriente para além do Meridiano de Greenwich","Geografia"
"1PB3dyJoRZ37RwGmFmB9ao","There is / There are","Inglês"
"4wyVu2gmpgSJ75gEAqryi8","Teatro de Objetos","Arte"
"1Jl28sPUFGux3qyUJ8o2rE","Permutação com repetição","Matemática"
"5WwiBoZL8vIGKcmUwrYDzW","Videoaula","Português"
"3YVZQCPwZfoMaoOCDkAY6z","Propriedades da potenciação","Matemática"
"5hVTjR44hl6GL1YFKXLWHV","Imperativo Negativo","Inglês"
"7cCQWnPJtpiY1VRnWN4dxO","Gravidez na adolescência","Ciências"
"1lwNp8F3mCIF8ZwbIEkT1R","Apropriação cultural","História"
"RPjiFi0bpMrWlhivQvXsB","Tabela periódica","Ciências"
"2HCyDlsNOsfkjdaJ3es2JF","Paisagem Sonora","Arte"
"5Pyp8vrIgSxaka3jmZ4nFW","Orações coordenadas e suas características","Português"
"42WLnM6xjJQhbvicrjAWwM","Teorias raciais do século XIX e o racismo na sociedade atual","História"
"43my185bKvcCdI2JloKXZR","Dança Contemporânea","Arte"
"2Z3pI6f2blj87OuwkPZmeO","Relatório de experiência científica","Português"
"21Kxg9vOo6IiVjVhMGkPt2","Substâncias simples X Substâncias compostas","Ciências"
"4dpRk7i0fETAoCTEElzxlx","Forms and functions","Linguagens e suas Tecnologias"
"4w2cKBpB0lGSk3zTEMdBr2","Pílula do dia seguinte","Ciências"
"5fXsxcI2U71uLbAWgN50Ul","Futuro com Be Going to (Afirmativa)","Inglês"
"1yitxBfvqIbTF7uB6c2ioo","A relação entre as crises econômicas de 1929 e 2008","História"
"6Ej5LIYO0g0BoSG9J5kMQv","A crise de 1929 e seus efeitos no Brasil","História"
"6EUDX2Q4h98LXRTc4g2hWq","Orações Subordinadas Substantivas","Português"
"5J5u1HYUnlgInt233QtN74","O que é belo?","Linguagens e suas Tecnologias"
"4eHUo9WtkixyudGbhSkH3d","Vocativo","Português"
"7fT1QKYVWeeVNMoGJYdCrh","Conectores indicadores de oposição/contraste","Inglês"
"2IhKDsrkzhKoyVJPZCnbZ","Teorias de origem do universo e origem da vida","Ciências da Natureza e suas Tecnologias"
"3neYKBlrLrtFIrvIOtYmag","Conhecendo a democracia","Ciências Humanas e Sociais Aplicadas"
"7Am9SknMhG9Z89CWrio8y1","Arte urbana: Intervenções e Instalações","Arte"
"5a29D8GcZToqVTVAby4okZ","Verbo de ligação","Português"
"3gLEj73df2Y1MiWrYpkvnN","Orações Subordinadas Adverbiais","Português"
"5SVn8CdVo71yVgsrJ2WYRA","De onde vem os elementos químicos?","Ciências da Natureza e suas Tecnologias"
"5tbp7G9SRJWxsVzvCIgmQ2","Ditadura no Brasil: violência como política de governo","Ciências Humanas e Sociais Aplicadas"
"5HUzXNv9YBJPLlXmnK06my","ONU","Geografia"
"1WXfHYtw8qcRomiqB39yxt","Relação entre textos","Linguagens e suas Tecnologias"
"6i9VTuL4ZOgBHUEJp3qH5R","O nazismo e o holocausto","História"
"72KfV6ucXc4wjtJqZLVV2T","Características dos seres vivos: níveis de organização","Ciências da Natureza e suas Tecnologias"
"63XVhQwTaLFy2Re9aoLpx3","O trabalho informal no século XXI","Ciências Humanas e Sociais Aplicadas"
"4nSWZDXQiUCTUo9IPTVuuy","Dramaturgia Televisiva","Arte"
"1I0l1ttsqmHmKzKegymNlW","Indústria 4.0","Geografia"
"RDtd26M1o4jcVf8LxhtPg","DNA","Ciências"
"3j8FIbC9wekLXqx26jQ8pP","Os direitos humanos e a dignidade","Ciências Humanas e Sociais Aplicadas"
"7otk5UF3eOnjgl6AhVq2sF","Defensivos agrícolas ou agrotóxicos?","Ciências da Natureza e suas Tecnologias"
"48NidRVee7pc9vVoB6zyu4","Dinâmica da população no mundo","Ciências Humanas e Sociais Aplicadas"
"7pf3tDNGznoFcJbWoAFUz6","A tecnologia e o combate do desmatamento na Amazônia","Ciências Humanas e Sociais Aplicadas"
"1zohI8zoKyKsiqJNTOZwXR","Comunicação não violenta. Aceita o desafio?","Projeto de Vida"
"1pSAYoThOplj7jfHPxmcLm","Árvore de possibilidades","Matemática"
"580V4aegJzXP6ofKSHW5XW","Futuro com will (forma afirmativa)","Inglês"
"1AofLvjowDkTxUNVKtG9u5","Como funciona uma Missão de Paz da ONU?","Geografia"
"1AzJHIfjJXWOLFQMrHIwqV","A anexação do México ao território do Estados Unidos","História"
"1hYtsAeVE4KvNzqwdnK4lr","Permutação simples","Matemática"
"5Wa3y9jOwBYR0L8SJuvNwc","Tempos verbais - Indicativo","Português"
"qyhy8JiEaynKKqHGBxDlM","Mesa redonda","Português"
"3Tqo1j9RXQ1tIrZHAe4bjq","Conflitos entre Israel - Palestina","Geografia"
"1jo3gudvPhhqgyY79B1thT","Movimentos da Lua","Ciências"
"7iJGlzmNORiAsUjHtf10lD","Futuro com will (forma negativa)","Inglês"
"7kBYk99vz5jTc5gOm2eJaf","Equações polinomiais do 2º grau - parte 2","Matemática"
"25lWaYKfz7yeSpQawKW3KM","Como a Colonização define o presente da África","História"
"61aqPgVlvieSO6cf5wNPdJ","Conflitos territoriais na Caxemira","Geografia"
"3jKZ783Dwpukgo7CbyNnce","Patrimônio Cultural: Matrizes Europeias","Arte"
"0rMmV5zn8v4uvMynWSZ6H","Tipos climáticos no Brasil","Ciências"
"6ugMgvLphQu0Qqg56y2Hr","Lendas urbanas","Português"
"6iR9fbNbnnXYfUJ6SUiRV6","Geopolítica dos conflitos atuais","Geografia"
"1xAYySgNpVJKkg9YdaFTJc","Expressões corporais em situações de interação oral","Inglês"
"259mIISQhy0OOggPVKzH6T","Como será o trabalho do futuro?","Geografia"
"2v7TSYrny6UkySBgEI08LM","As principais fases dos blocos econômicos","Geografia"
"2IkkRWNHJ8qj9PKtMTryGV","Futuro com will (forma interrogativa)","Inglês"
"1Chq0si4lRVcJXBRJKcEKA","A Body Art","Arte"
"5A9BeVC6aqxFldjdCDo5xm","Probabilidade envolvendo elementos e eventos de um espaço amostral","Matemática"
"3p114NjAywahpGkgzIZSDM","Quando usar WILL ou BE GOING TO?","Inglês"
"4zBjJgaYCdXRWV61Astr1W","Meiose","Ciências"
"12GXSE2KaY9D9ccZrGFjr4","Os principais blocos econômicos","Geografia"
"14zis3OCkIXhaC13NHpg3e","Guerra do Ópio","História"
"1ebvoK30jhUI6kHwz2dIo7","Book Trailer","Português"
"2IEC6i5wMfJzxyUqdh0dQy","Interpretação de texto publicitário","Português"
"73eNQmN6taRNAHTvNclQBV","Arcos: medidas e comprimento","Matemática"
"6cpAR6GZYXee0OJnjs2A6m","A ONU tem um plano: os Objetivos Globais","Geografia"
"2pS31p0ZkIqO4CwxiSrn1c","Legibilidade","Inglês"
"2ecjGkwak69KUB2BP7t078","Fator do Movimento na Dança: Tempo","Arte"
"5POUlonVKui1lewSWxkSe6","Características das figuras de pensamento","Português"
"6BzfQuZhrTuEaZ7sfrvrxF","If I were...","Inglês"
"79DPoJXjQU7L1u5XrIWYnk","Folclore brasileiro","Português"
"4NJ9a6dmvIpuz6triPyNxU","Análise combinatória: arranjo","Matemática"
"4lrfimdvNHtFp76tbmE9qa","Racismo científico","História"
"30b51l5vHEBC12W7TjJ3y","100-Word Story","Inglês"
"37u90ZVSrOVElOm8LMyD76","Blocos econômicos: Mercosul","Geografia"
"3vSFYbRvUFKzgMsfGYbm0Q","Textos normativos","Português"
"5JedlGAhh4Wi2133neAn9Z","Anotações de estudo","Português"
"1VnOdPd21Uv8Xz2YgcqMxu","Análise combinatória: combinação","Matemática"
"5be9noMWKppxesiAuDR2wy","Seno e cosseno na circunferência trigonométrica","Matemática"
"meYmYx9yEH64ryj5ju7Kw","Conhecendo a história da Índia","História"
"1PnG6KJfihAMm2knABO540","Tipos climáticos no Mundo","Ciências"
"4WPwf6fyXeic747GtvoAdj","Profissões do Teatro: Funções de Comunicação e Imagem","Arte"
"O2NHBdsZxqWoYxyFYo4OX","Amazônia e o equilíbrio ambiental","Ciências"
"3DAYv1lAyNClH8Q2ZLpkUI","As mães da Praça de Maio","História"
"28WhwL6JDFZ90thUFOTWNw","Circunferência trigonométrica","Matemática"
"63GMmkOTL8vpHSZZFiYD7p","Tour virtual em instituições culturais","Inglês"
"2HgBb52O3x2bMl9PMxKczf","Figuras de palavra","Português"
"5Ymsq6OwcZuh86FceiKQog","Movimentos sociais brasileiros","Geografia"
"2LFk8f6XBOlO15GM6ryYuX","Reino Unido X União Europeia","Geografia"
"5gTz4RmpeOdEaGDmNQT9hn","Arte urbana: Grafite & Pichação","Arte"
"35QGvTmtbvnUHP6bYm5QSg","O papel ambiental e territorial da Antártica","Geografia"
"4x8wNdaV0bBBZhh4aobqbS","Agree with / disagree with (Concordar / discordar)","Inglês"
"6Bs22yzUTLxCihTYSing4p","False Cognates (Falsos Cognatos)","Inglês"
"4IbTJQCPjsMAZnC0ekOSz5","Exercícios sobre a primeira Lei de Mendel","Ciências"
"dmZY5Tj2FvaN52PdH1ygj","Fake news","Português"
"1qN0AowO2SwM0XgW4egR41","O indígena e a atualidade","História"
"1R04GlZcidvEpT1e67KbXd","Introdução a projeção ortogonal de figuras espaciais","Matemática"
"4buAipcE761FwpH6BnZJdP","Danças Urbanas: Street Dance","Arte"
"g0x95FCv7ez73dHuIBYFz","Direitos humanos e os regimes ditatoriais latino-americanos","História"
"69udI3Z6KQb9Fl5NDqdmJa","Mudanças de estado físico da matéria","Ciências"
"6E1Zukmh4WWKClZsws5BvT","Europeus e os índios no Brasil","Geografia"
"2GjLc5bmGtI3jI5cLt7agl","Volume de pirâmides","Matemática"
"5eS8rBBZ7C2QH4eX2h9fKK","Lamarckismo X Darwinismo","Ciências"
"7Min8O6HnPSX4wVEyNOEOQ","O que é urbanização?","Geografia"
"1Jzf3PO7vpHx6jwiVxWrgh","Vistas ortogonais de figuras espaciais","Matemática"
"76SyjwXJYJjcKG8cLBEj9V","As grandes navegações","Geografia"
"4oeDj1vKiwQfV4EpyBydYX","Conservação das massas em uma transformação química","Ciências"
"4yJw34v2plMOXYh7HEoLvd","Escola de Frankfurt e Indústria Cultural","Ciências Humanas e Sociais Aplicadas"
"1nfPAX1w2OJZm2CFbP4PrG","Dicas para ler em inglês sem ""travar""","Inglês"
"RVYeOajNvmgWOTxFl0iZJ","Imperialismo europeu e a partilha da África e Ásia","Geografia"
"54ztEnuUPNHGOX3TUXv7Du","Volume de cubos e paralelepípedos","Matemática"
"41INK9v0fRaFN7DvbvP88N","Dramaturgia Cinematográfica","Arte"
"5MWv5s2uc5LgOOuzDdNvTV","Grandezas diretamente ou inversamente proporcionais","Matemática"
"77WzgPjWp4CUg1hnlInrrr","Estrangeirismos","Português"
"2QyyCV5UY7lVz0bM6bLLQM","Introdução aos átomos","Ciências"
"2ytiOGyNzZTRIywd2jtdcB","Elementos químicos","Ciências"
"81J8s0BoE2itEoLhF9dmQ","Teoria sintética da Evolução","Ciências"
"62JelnMXtZ8i3ArzliuQDr","Islamismo, preconceito e Islamofobia","História"
"58I2DdkQwn2az3gp9bU8xc","Canudos e Contestado","História"
"44BqhtYTgUgF7qbxyr9wVi","Origem do cinema","Arte"
"6z9rTKTgPdeLauWKqK1KWe","Volume de prismas","Matemática"
"5WKhEU1evMQDeCYLF4TS2y","Urbanização brasileira","Geografia"
"4cUZdSveMm0hEFE2Rv7tWS","Medidas astronômicas","Matemática"
"7mnqsbFGzSx3usbAjkWz3L","Mudanças de estado físico da matéria - parte 2","Ciências"
"6ojUd02JO0hfZrmY10InNr","Verbo e locução verbal","Português"
"5SOZD5SoLyo0rn0RnXCJyP","Funções sintáticas: sujeitos, objetos e adjuntos adnominais","Português"
"6ZpY7611cdwMM5JBgnuvdX","Como as cidades brasileiras crescem?","Geografia"
"5kzdUecaQg5xPo534bSmRX","Consumo consciente","Ciências"
"7COeDKPW45ZQLYqgUwMI6m","Georges Méliès e o Cinema de Ficção","Arte"
"5zlD9z0h1lRlCmpf4vQGGC","O movimento sindical no Brasil no início da República","História"
"6m1d34JOdtuT0tyjy37cSy","Arte Egípcia","Arte"
"76bXwv5lLTfWqg2lpPTiTn","O que é globalização?","História"
"6xIdvShegRXAteongCSRdG","As megacidades e seus desafios","Geografia"
"2b52bmPmjhcUMcfGP1KKhh","Eurocentrismo: o que é isso?","Geografia"
"3jhlZruOZZikuk1F5TDrK4","Conjunctions and Connectors (Conjunções e Conectores)","Inglês"
"NEhyvrmDcpckw4j6qaQkF","Importância da exploração espacial","Ciências"
"6vEU670FnhncC43DQ1g9f6","Ideia Musical","Arte"
"6DKmbxpFD4Zly2PU9CW9PU","Transitividade verbal","Português"
"7qmVNGPEZ44PpwtmYfuSxr","As monções indianas","Geografia"
"IYZgPHwKRaBS5w4EdtYJo","A e ""há""","Português"
"5P6FduGbjTGLAVA30pKUJ1","Volume de esferas","Matemática"
"15HsRhfwmYG2jsjiV4Oa6b","Os memes e suas características","Português"
"lktUfa33NZfsQzPH4bw37","Aspectos físico-naturais da Oceania","Geografia"
"2tilGk2Tga6uhSg3YAhKhn","Fundamentos da linguagem cinematográfica","Arte"
"7vT0mxlMmENs8GT62FYLK7","Transformações químicas","Ciências"
"47WUfQEwyPi9KkE71ZbUBK","Sistema solar","Ciências"
"5sYZNcYCspofX8ee5kz9vv","As Tecnologias Digitais de Informação e Comunicação (TICS)","História"
"369XLzM6rzM97y6zhXuRRt","Sustentabilidade no cotidiano","Ciências"
"1xAej6hQzLfY206I1iV6zb","Relação métrica em triângulos retângulos","Matemática"
"d8Yw46V7Y7o1Go08ydX9o","Understanding questions in English (Entendendo perguntas em inglês)","Inglês"
"224PpLSjSkmtFApP0xzTEh","Mobilidade urbana","Enem"
"UnbPXqw4DCrqWWEmpKEda","Desenvolvimento da redação","Enem"
"4y4CYxGzoK79VOlspJqL90","Uso da coletânea de textos","Enem"
"3ft7Wyf3849HJhxkfCJL4H","A questão das drogas como desafio mundial","Enem"
"5xpaXVy477hdCyAQSMViKX","A mulher na Primeira República no Brasil","História"
"6AZgHQREy16YuMAxYLiuLA","O fim do governo Vargas","História"
"48JNYkelHPbT0m5ChQLNf","Cortes e riscos para a educação brasileira","Enem"
"IG1kFiVaiHqphTIKxaget","Giving opinions (Dando opiniões)","Inglês"
"6SXMnCjp2iqsavc2ipw3xg","Situação econômica do Brasil","Enem"
"6pMor9ImttLHuP5M5MAUa9","Gêneros textuais - parte 2","Enem"
"7xV3Q8nhBinrX2by17mRhc","Quando usar crase","Enem"
"4d9JsI4uKKiw1o6g2BoWVJ","O mito da democracia racial","História"
"35OuD4Pnips4RGhLCssfmZ","Congruência e semelhança de triângulos","Matemática"
"uQSq4qb2vZWiQ5bM7ABWc","Gestualidade nas danças","Arte"
"6ySm0o25B9d9v0nARXOYiR","Minorias","Geografia"
"6tSLcTq18Lr8Zbn5IhQ8EY","Gêneros literários","Enem"
"2vj2WK7fKKZvbem2Aj5oAb","Sistema eleitoral brasileiro e a polêmica do voto impresso","Enem"
"1DPZMPsOa55MPz7uoQbblN","Pontuação: vírgula","Enem"
"5pG5z00ugGinJ4laVKUykQ","Romantismo 1ª geração","Enem"
"2QmOsvpsKYpXKr4YKdCXBt","Pintura egípcia","Arte"
"75mzazXpF3tZhBSEKXb4C5","Realismo e naturalismo","Enem"
"1WdAtNdJZ6LwJt8LZKjbSn","Arcadismo","Enem"
"Mha5U6qcP2g2ejDFHMJHz","Revolução verde","Enem"
"6hCJdnoBt4P9JbXA1iqexb","Movimento modernista","Enem"
"6rwKDR3p8sWobk85Dcibtw","Crescimento da população mundial","Enem"
"5vcHMUYBZunV0hlwkHQZ2f","Geografia agrária","Enem"
"xTG9Le9FTgEBpjP6DceYj","Conflitos no campo e a reforma agrária","Enem"
"1vTs4RcLxuhHFMVVmUiJg7","Inglês como Língua franca","Inglês"
"6Bd6mEiTevwnpvv1sCLtan","Teorema de Tales","Matemática"
"5oo0ROJmxREPI1Rkg5JuXy","Onde ou aonde","Português"
"7e8LLMiJYxXdsSDvkVRJnP","Da mineração à independência","Enem"
"2IvuoIQK5d8n0uWJpkWL5l","O processo de independência do Brasil","Enem"
"6j0Mf0mHflNfBMKjMJk3gC","Período helenista","Enem"
"4uR7q4zzzHSQ4eHTwN8ZbS","Industrialização do Brasil","Enem"
